"id","symbol","current_price","last_updated"
"cardano","ada","0.950109","04/21/2022"
"cardano","ada","0.916105","04/22/2022"
"cardano","ada","0.893267","04/23/2022"
"cardano","ada","0.895011","04/24/2022"
"cardano","ada","0.872682","04/25/2022"
"cardano","ada","0.889198","04/26/2022"
"cardano","ada","0.832933","04/27/2022"
"cardano","ada","0.841649","04/28/2022"
"cardano","ada","0.833351","04/29/2022"
"cardano","ada","0.811406","04/30/2022"
"cardano","ada","0.766525","05/01/2022"
"cardano","ada","0.785388","05/02/2022"
"cardano","ada","0.791224","05/03/2022"
"cardano","ada","0.783209","05/04/2022"
"cardano","ada","0.883758","05/05/2022"
"cardano","ada","0.791205","05/06/2022"
"cardano","ada","0.774235","05/07/2022"
"cardano","ada","0.74398","05/08/2022"
"cardano","ada","0.711462","05/09/2022"
"cardano","ada","0.624699","05/10/2022"
"cardano","ada","0.628746","05/11/2022"
"cardano","ada","0.44174","05/12/2022"
"cardano","ada","0.542487","05/13/2022"
"cardano","ada","0.539095","05/14/2022"
"cardano","ada","0.520927","05/15/2022"
"cardano","ada","0.579692","05/16/2022"
"cardano","ada","0.568747","05/17/2022"
"cardano","ada","0.560672","05/18/2022"
"cardano","ada","0.522442","05/19/2022"
"cardano","ada","0.522837","05/21/2022"
"cardano","ada","0.527223","05/22/2022"
"cardano","ada","0.537229","05/23/2022"
"cardano","ada","0.520498","05/24/2022"
"cardano","ada","0.526996","05/25/2022"
"cardano","ada","0.515456","05/26/2022"
"cardano","ada","0.469757","05/27/2022"
"cardano","ada","0.455916","05/28/2022"
"cardano","ada","0.460921","05/29/2022"
"cardano","ada","0.513881","05/30/2022"
"cardano","ada","0.582886","05/31/2022"
"cardano","ada","0.601026","06/01/2022"
"cardano","ada","0.591705","06/03/2022"
"cardano","ada","0.553532","06/04/2022"
"cardano","ada","0.564477","06/05/2022"
"cardano","ada","0.622632","06/06/2022"
"cardano","ada","0.588327","06/07/2022"
"cardano","ada","0.633449","06/08/2022"
"cardano","ada","0.643343","06/09/2022"
"cardano","ada","0.629941","06/10/2022"
"cardano","ada","0.585255","06/11/2022"
"cardano","ada","0.521516","06/12/2022"
"cardano","ada","0.483744","06/13/2022"
"cardano","ada","0.469357","06/14/2022"
"cardano","ada","0.461077","06/15/2022"
"cardano","ada","0.521767","06/16/2022"
"cardano","ada","0.486573","06/17/2022"
"cardano","ada","0.486649","06/18/2022"
