"id","symbol","current_price","last_updated"
"chainlink","link","13.58","04/24/2022"
"chainlink","link","13.11","04/25/2022"
"chainlink","link","13.34","04/26/2022"
"chainlink","link","12.54","04/27/2022"
"chainlink","link","12.63","04/28/2022"
"chainlink","link","12.48","04/29/2022"
"chainlink","link","12.16","04/30/2022"
"chainlink","link","11.13","05/01/2022"
"chainlink","link","11.23","05/02/2022"
"chainlink","link","11.31","05/03/2022"
"chainlink","link","11.26","05/04/2022"
"chainlink","link","12.14","05/05/2022"
"chainlink","link","10.97","05/06/2022"
"chainlink","link","10.66","05/07/2022"
"chainlink","link","10.09","05/08/2022"
"chainlink","link","9.86","05/09/2022"
"chainlink","link","8.35","05/10/2022"
"chainlink","link","8.64","05/11/2022"
"chainlink","link","6.45","05/12/2022"
"chainlink","link","7.18","05/13/2022"
"chainlink","link","7.17","05/14/2022"
"chainlink","link","7.11","05/15/2022"
"chainlink","link","7.56","05/16/2022"
"chainlink","link","7.7","05/17/2022"
"chainlink","link","7.47","05/18/2022"
"chainlink","link","6.94","05/19/2022"
"chainlink","link","6.97","05/21/2022"
"chainlink","link","7.03","05/22/2022"
"chainlink","link","7.23","05/23/2022"
"chainlink","link","7.05","05/24/2022"
"chainlink","link","7.32","05/25/2022"
"chainlink","link","7.01","05/26/2022"
"chainlink","link","6.49","05/27/2022"
"chainlink","link","6.36","05/28/2022"
"chainlink","link","6.4","05/29/2022"
"chainlink","link","7.02","05/30/2022"
"chainlink","link","7.53","05/31/2022"
"chainlink","link","7.48","06/01/2022"
"chainlink","link","7.08","06/03/2022"
"chainlink","link","6.76","06/04/2022"
"chainlink","link","7.36","06/05/2022"
"chainlink","link","8.05","06/06/2022"
"chainlink","link","7.58","06/07/2022"
"chainlink","link","8.42","06/08/2022"
"chainlink","link","8.61","06/09/2022"
"chainlink","link","9.37","06/10/2022"
"chainlink","link","8.31","06/11/2022"
"chainlink","link","6.68","06/12/2022"
"chainlink","link","6.1","06/13/2022"
"chainlink","link","6.14","06/14/2022"
"chainlink","link","6.42","06/15/2022"
"chainlink","link","7.04","06/16/2022"
"chainlink","link","6.48","06/17/2022"
"chainlink","link","6.13","06/18/2022"
"chainlink","link","6.04","06/19/2022"
"chainlink","link","6.43","06/20/2022"
"chainlink","link","7.24","06/21/2022"
"chainlink","link","6.7","06/22/2022"
"chainlink","link","6.77","06/23/2022"
"chainlink","link","7.16","06/24/2022"
"chainlink","link","7.22","06/25/2022"
"chainlink","link","7.19","06/26/2022"
"chainlink","link","6.88","06/27/2022"
"chainlink","link","6.48","06/28/2022"
"chainlink","link","6.41","06/29/2022"
"chainlink","link","6.24","06/30/2022"
"chainlink","link","6.16","07/01/2022"
"chainlink","link","6.03","07/02/2022"
"chainlink","link","6.16","07/03/2022"
"chainlink","link","6.07","07/04/2022"
"chainlink","link","6.4","07/05/2022"
"chainlink","link","6.31","07/06/2022"
"chainlink","link","6.38","07/07/2022"
"chainlink","link","6.76","07/08/2022"
"chainlink","link","6.41","07/09/2022"
"chainlink","link","6.36","07/10/2022"
"chainlink","link","6.18","07/11/2022"
"chainlink","link","6.16","07/12/2022"
"chainlink","link","6.02","07/13/2022"
"chainlink","link","6.2","07/14/2022"
"chainlink","link","6.3","07/15/2022"
"chainlink","link","6.25","07/16/2022"
"chainlink","link","6.55","07/17/2022"
"chainlink","link","6.56","07/18/2022"
"chainlink","link","6.79","07/19/2022"
"chainlink","link","7.44","07/20/2022"
"chainlink","link","6.71","07/21/2022"
"chainlink","link","6.98","07/22/2022"
