"id","symbol","current_price","last_updated"
"dogecoin","doge","0.143847","04/15/2022"
"dogecoin","doge","0.145952","04/15/2022"
"dogecoin","doge","0.145895","04/15/2022"
"dogecoin","doge","0.146085","04/15/2022"
"dogecoin","doge","0.146284","04/15/2022"
"dogecoin","doge","0.146215","04/16/2022"
"dogecoin","doge","0.147017","04/16/2022"
"dogecoin","doge","0.145263","04/16/2022"
"dogecoin","doge","0.144572","04/16/2022"
"dogecoin","doge","0.144489","04/16/2022"
"dogecoin","doge","0.144369","04/16/2022"
"dogecoin","doge","0.142562","04/16/2022"
"dogecoin","doge","0.142606","04/16/2022"
"dogecoin","doge","0.144166","04/16/2022"
"dogecoin","doge","0.143227","04/17/2022"
"dogecoin","doge","0.14006","04/18/2022"
"dogecoin","doge","0.13979","04/19/2022"
"dogecoin","doge","0.143878","04/20/2022"
"dogecoin","doge","0.141046","04/21/2022"
"dogecoin","doge","0.136947","04/22/2022"
"dogecoin","doge","0.134975","04/23/2022"
"dogecoin","doge","0.13447","04/24/2022"
"dogecoin","doge","0.128832","04/25/2022"
"dogecoin","doge","0.154771","04/26/2022"
"dogecoin","doge","0.140606","04/27/2022"
"dogecoin","doge","0.139499","04/28/2022"
"dogecoin","doge","0.141252","04/29/2022"
"dogecoin","doge","0.136235","04/30/2022"
"dogecoin","doge","0.130466","05/01/2022"
"dogecoin","doge","0.13223","05/02/2022"
"dogecoin","doge","0.131942","05/03/2022"
"dogecoin","doge","0.130236","05/04/2022"
"dogecoin","doge","0.136776","05/05/2022"
"dogecoin","doge","0.128638","05/06/2022"
"dogecoin","doge","0.128255","05/07/2022"
"dogecoin","doge","0.126932","05/08/2022"
"dogecoin","doge","0.122573","05/09/2022"
"dogecoin","doge","0.107936","05/10/2022"
"dogecoin","doge","0.109051","05/11/2022"
"dogecoin","doge","0.079305","05/12/2022"
"dogecoin","doge","0.091633","05/13/2022"
"dogecoin","doge","0.08934","05/14/2022"
"dogecoin","doge","0.08784","05/15/2022"
"dogecoin","doge","0.090432","05/16/2022"
"dogecoin","doge","0.090046","05/17/2022"
"dogecoin","doge","0.089049","05/18/2022"
"dogecoin","doge","0.085102","05/19/2022"
"dogecoin","doge","0.084644","05/21/2022"
"dogecoin","doge","0.085306","05/22/2022"
"dogecoin","doge","0.085658","05/23/2022"
"dogecoin","doge","0.084322","05/24/2022"
"dogecoin","doge","0.084511","05/25/2022"
"dogecoin","doge","0.083011","05/26/2022"
"dogecoin","doge","0.078551","05/27/2022"
"dogecoin","doge","0.0821","05/28/2022"
"dogecoin","doge","0.081453","05/29/2022"
"dogecoin","doge","0.08436","05/30/2022"
"dogecoin","doge","0.087697","05/31/2022"
