"id","symbol","current_price","last_updated"
"litecoin","ltc","112.03","04/16/2022"
"litecoin","ltc","112.37","04/16/2022"
"litecoin","ltc","112.89","04/16/2022"
"litecoin","ltc","112.75","04/16/2022"
"litecoin","ltc","112.72","04/16/2022"
"litecoin","ltc","112.25","04/16/2022"
"litecoin","ltc","111.84","04/16/2022"
"litecoin","ltc","112.76","04/16/2022"
"litecoin","ltc","113.97","04/17/2022"
"litecoin","ltc","109.72","04/18/2022"
"litecoin","ltc","111.99","04/19/2022"
"litecoin","ltc","112.55","04/20/2022"
"litecoin","ltc","112.46","04/21/2022"
"litecoin","ltc","107.32","04/22/2022"
"litecoin","ltc","105.72","04/23/2022"
"litecoin","ltc","105.36","04/24/2022"
"litecoin","ltc","101.84","04/25/2022"
"litecoin","ltc","104.65","04/26/2022"
"litecoin","ltc","99.33","04/27/2022"
"litecoin","ltc","100.31","04/28/2022"
"litecoin","ltc","102.78","04/29/2022"
"litecoin","ltc","101.43","04/30/2022"
"litecoin","ltc","96.2","05/01/2022"
"litecoin","ltc","99.9","05/02/2022"
"litecoin","ltc","101.18","05/03/2022"
"litecoin","ltc","100.18","05/04/2022"
"litecoin","ltc","106.32","05/05/2022"
"litecoin","ltc","97.01","05/06/2022"
"litecoin","ltc","95.95","05/07/2022"
"litecoin","ltc","93.29","05/08/2022"
"litecoin","ltc","92.11","05/09/2022"
"litecoin","ltc","78.35","05/10/2022"
"litecoin","ltc","79.35","05/11/2022"
"litecoin","ltc","62.31","05/12/2022"
"litecoin","ltc","69.24","05/13/2022"
"litecoin","ltc","68.27","05/14/2022"
"litecoin","ltc","66.91","05/15/2022"
"litecoin","ltc","68.33","05/16/2022"
"litecoin","ltc","70.47","05/17/2022"
"litecoin","ltc","71.53","05/18/2022"
"litecoin","ltc","67.7","05/19/2022"
"litecoin","ltc","69.68","05/21/2022"
"litecoin","ltc","69.93","05/22/2022"
"litecoin","ltc","70.68","05/23/2022"
"litecoin","ltc","69.9","05/24/2022"
"litecoin","ltc","70.87","05/25/2022"
"litecoin","ltc","68.16","05/26/2022"
"litecoin","ltc","62.85","05/27/2022"
"litecoin","ltc","62.37","05/28/2022"
"litecoin","ltc","62.33","05/29/2022"
"litecoin","ltc","65.7","05/30/2022"
"litecoin","ltc","69.25","05/31/2022"
"litecoin","ltc","68.65","06/01/2022"
"litecoin","ltc","64.55","06/03/2022"
"litecoin","ltc","61.84","06/04/2022"
"litecoin","ltc","62.97","06/05/2022"
"litecoin","ltc","65.67","06/06/2022"
"litecoin","ltc","61.19","06/07/2022"
"litecoin","ltc","62.56","06/08/2022"
"litecoin","ltc","61.43","06/09/2022"
"litecoin","ltc","59.93","06/10/2022"
"litecoin","ltc","57.6","06/11/2022"
"litecoin","ltc","50.07","06/12/2022"
